ts_code,name,industry
603927.SH,中科软,信息技术
603928.SH,兴业股份,材料
603929.SH,亚翔集成,工业
603931.SH,格林达,材料
603933.SH,睿能科技,信息技术
603936.SH,博敏电子,信息技术
603937.SH,丽岛新材,材料
603938.SH,三孚股份,材料
603939.SH,益丰药房,日常消费
603948.SH,建业股份,材料
603949.SH,雪龙集团,可选消费
603950.SH,长源东谷,可选消费
603955.SH,大千生态,工业
603956.SH,威派格,工业
603958.SH,哈森股份,可选消费
603959.SH,百利科技,工业
603960.SH,克来机电,工业
603963.SH,大理药业,医疗保健
603966.SH,法兰泰克,工业
603967.SH,中创物流,工业
603968.SH,醋化股份,材料
603969.SH,银龙股份,材料
603970.SH,中农立华,工业
603976.SH,正川股份,医疗保健
603977.SH,国泰集团,材料
603978.SH,深圳新星,材料
603979.SH,金诚信,材料
603980.SH,吉华集团,材料
603982.SH,泉峰汽车,可选消费
603983.SH,丸美股份,日常消费
603985.SH,恒润股份,工业
603986.SH,兆易创新,信息技术
603987.SH,康德莱,医疗保健
603988.SH,中电电机,工业
603989.SH,艾华集团,信息技术
603990.SH,麦迪科技,信息技术
603991.SH,至正股份,材料
603992.SH,松霖科技,工业
603993.SH,洛阳钼业,材料
603995.SH,甬金股份,材料
603997.SH,继峰股份,可选消费
603998.SH,方盛制药,医疗保健
603999.SH,读者传媒,可选消费
605001.SH,威奥股份,工业
605003.SH,众望布艺,可选消费
605005.SH,合兴股份,可选消费
605006.SH,山东玻纤,材料
605007.SH,五洲特纸,材料
605008.SH,长鸿高科,材料
605009.SH,豪悦护理,日常消费
605011.SH,杭州热电,公用事业
605016.SH,百龙创园,日常消费
605018.SH,长华集团,可选消费
605020.SH,永和股份,材料
605028.SH,世茂能源,公用事业
605033.SH,美邦股份,材料
605050.SH,福然德,工业
605055.SH,迎丰股份,可选消费
605056.SH,咸亨国际,可选消费
605058.SH,澳弘电子,信息技术
605060.SH,联德股份,工业
605066.SH,天正电气,工业
605068.SH,明新旭腾,可选消费
605069.SH,正和生态,工业
605077.SH,华康股份,日常消费
605080.SH,浙江自然,可选消费
605081.SH,太和水,工业
605086.SH,龙高股份,材料
605088.SH,冠盛股份,可选消费
605089.SH,味知香,日常消费
605090.SH,九丰能源,公用事业
605098.SH,行动教育,可选消费
605099.SH,共创草坪,材料
605100.SH,华丰股份,工业
605108.SH,同庆楼,可选消费
605111.SH,新洁能,信息技术
605116.SH,奥锐特,医疗保健
605117.SH,德业股份,可选消费
605118.SH,力鼎光电,信息技术
605122.SH,四方新材,材料
605123.SH,派克新材,工业
605128.SH,上海沿浦,可选消费
605133.SH,嵘泰股份,可选消费
605136.SH,丽人丽妆,可选消费
605138.SH,盛泰集团,可选消费
605151.SH,西上海,可选消费
605155.SH,西大门,材料
605158.SH,华达新材,材料
605162.SH,新中港,公用事业
605166.SH,聚合顺,材料
605167.SH,利柏特,工业
605168.SH,三人行,可选消费
605169.SH,洪通燃气,公用事业
605177.SH,东亚药业,医疗保健
605178.SH,时空科技,工业
605179.SH,一鸣食品,日常消费
605180.SH,华生科技,可选消费
605183.SH,确成股份,材料
605186.SH,健麾信息,医疗保健
605188.SH,国光连锁,日常消费
605189.SH,富春染织,可选消费
605196.SH,华通线缆,工业
605198.SH,安德利,日常消费
605199.SH,葫芦娃,医疗保健
605208.SH,永茂泰,材料
605218.SH,伟时电子,信息技术
605222.SH,起帆电缆,工业
605228.SH,神通科技,可选消费
605255.SH,天普股份,可选消费
605258.SH,协和电子,信息技术
605259.SH,绿田机械,可选消费
605266.SH,健之佳,日常消费
605268.SH,王力安防,可选消费
605277.SH,新亚电子,信息技术
605286.SH,同力日升,工业
605287.SH,德才股份,工业
605288.SH,凯迪股份,工业
605289.SH,罗曼股份,工业
605296.SH,神农集团,日常消费
605298.SH,必得科技,工业
605299.SH,舒华体育,可选消费
605300.SH,佳禾食品,日常消费
605303.SH,园林股份,工业
605305.SH,中际联合,工业
605318.SH,法狮龙,工业
605319.SH,无锡振华,可选消费
605333.SH,沪光股份,可选消费
605336.SH,帅丰电器,可选消费
605337.SH,李子园,日常消费
605338.SH,巴比食品,日常消费
605339.SH,南侨食品,日常消费
605358.SH,立昂微,信息技术
605365.SH,立达信,可选消费
605366.SH,宏柏新材,材料
605368.SH,蓝天燃气,公用事业
605369.SH,拱东医疗,医疗保健
605376.SH,博迁新材,材料
605377.SH,华旺科技,材料
605378.SH,野马电池,工业
605388.SH,均瑶健康,日常消费
605389.SH,长龄液压,工业
605398.SH,新炬网络,信息技术
605399.SH,晨光新材,材料
605488.SH,福莱新材,材料
605499.SH,东鹏饮料,日常消费
605500.SH,森林包装,材料
605507.SH,国邦医药,医疗保健
605555.SH,德昌股份,可选消费
605566.SH,福莱蒽特,材料
605567.SH,春雪食品,日常消费
605577.SH,龙版传媒,可选消费
605580.SH,恒盛能源,公用事业
605588.SH,冠石科技,信息技术
605589.SH,圣泉集团,材料
605598.SH,上海港湾,工业
605599.SH,菜百股份,可选消费
688001.SH,华兴源创,信息技术
688002.SH,睿创微纳,信息技术
688003.SH,天准科技,工业
688004.SH,博汇科技,信息技术
688005.SH,容百科技,材料
688006.SH,杭可科技,工业
688007.SH,光峰科技,信息技术
688008.SH,澜起科技,信息技术
688009.SH,中国通号,工业
688010.SH,福光股份,信息技术
688011.SH,新光光电,工业
688012.SH,中微公司,信息技术
688013.SH,天臣医疗,医疗保健
688015.SH,交控科技,工业
688016.SH,心脉医疗,医疗保健
688017.SH,绿的谐波,工业
688018.SH,乐鑫科技,信息技术
688019.SH,安集科技,材料
688020.SH,方邦股份,信息技术
688021.SH,奥福环保,可选消费
688022.SH,瀚川智能,工业
688023.SH,安恒信息,信息技术
688025.SH,杰普特,信息技术
688026.SH,洁特生物,材料
688027.SH,国盾量子,信息技术
688028.SH,沃尔德,工业
688029.SH,南微医学,医疗保健
688030.SH,山石网科,信息技术
688031.SH,星环科技-U,信息技术
688032.SH,禾迈股份,工业
688033.SH,天宜上佳,工业
688035.SH,德邦科技,材料
688036.SH,传音控股,信息技术
688037.SH,芯源微,信息技术
688038.SH,中科通达,信息技术
688039.SH,当虹科技,信息技术
688041.SH,海光信息,信息技术
688045.SH,必易微,信息技术
688046.SH,药康生物,医疗保健
688047.SH,龙芯中科,信息技术
688048.SH,长光华芯,信息技术
688049.SH,炬芯科技,信息技术
688050.SH,爱博医疗,医疗保健
688051.SH,佳华科技,信息技术
688052.SH,纳芯微,信息技术
688053.SH,思科瑞,信息技术
688055.SH,龙腾光电,信息技术
688056.SH,莱伯泰科,信息技术
688057.SH,金达莱,工业
688058.SH,宝兰德,信息技术
688059.SH,华锐精密,工业
688060.SH,云涌科技,信息技术
688061.SH,灿瑞科技,信息技术
688062.SH,迈威生物-U,医疗保健
688063.SH,派能科技,工业
688065.SH,凯赛生物,医疗保健
688066.SH,航天宏图,信息技术
688067.SH,爱威科技,医疗保健
688068.SH,热景生物,医疗保健
688069.SH,德林海,工业
688070.SH,纵横股份,工业
688071.SH,华依科技,可选消费
688072.SH,拓荆科技,信息技术
688073.SH,毕得医药,医疗保健
688075.SH,安旭生物,医疗保健
688076.SH,诺泰生物,医疗保健
688077.SH,大地熊,材料
688078.SH,龙软科技,信息技术
688079.SH,美迪凯,信息技术
688080.SH,映翰通,信息技术
688081.SH,兴图新科,信息技术
688082.SH,盛美上海,信息技术
688083.SH,中望软件,信息技术
688084.SH,晶品特装,信息技术
688085.SH,三友医疗,医疗保健
688087.SH,英科再生,材料
688088.SH,虹软科技,信息技术
688089.SH,嘉必优,日常消费
688090.SH,瑞松科技,工业
688091.SH,上海谊众,医疗保健
688092.SH,爱科科技,工业
688093.SH,世华科技,信息技术
688095.SH,福昕软件,信息技术
688096.SH,京源环保,工业
688097.SH,博众精工,工业
688098.SH,申联生物,医疗保健
688099.SH,晶晨股份,信息技术
688100.SH,威胜信息,信息技术
688101.SH,三达膜,工业
688102.SH,斯瑞新材,材料
688103.SH,国力股份,信息技术
688105.SH,诺唯赞,医疗保健
688106.SH,金宏气体,材料
688107.SH,安路科技,信息技术
688108.SH,赛诺医疗,医疗保健
688109.SH,品茗科技,信息技术
688110.SH,东芯股份,信息技术
688111.SH,金山办公,信息技术
688112.SH,鼎阳科技,信息技术
688113.SH,联测科技,工业
688114.SH,华大智造,医疗保健
688115.SH,思林杰,信息技术
688116.SH,天奈科技,材料
688117.SH,圣诺生物,医疗保健
688118.SH,普元信息,信息技术
688119.SH,中钢洛耐,材料
688120.SH,华海清科,信息技术
688121.SH,卓然股份,工业
688122.SH,西部超导,材料
688123.SH,聚辰股份,信息技术
688125.SH,安达智能,工业
688126.SH,沪硅产业,信息技术
688127.SH,蓝特光学,信息技术
688128.SH,中国电研,工业
688129.SH,东来技术,材料
688130.SH,晶华微,信息技术
688131.SH,皓元医药,医疗保健
688132.SH,邦彦技术,信息技术
688133.SH,泰坦科技,材料
688135.SH,利扬芯片,信息技术
688136.SH,科兴制药,医疗保健
688137.SH,近岸蛋白,医疗保健
688138.SH,清溢光电,信息技术
688139.SH,海尔生物,医疗保健
688141.SH,杰华特,信息技术
688143.SH,长盈通,信息技术
688146.SH,中船特气,材料
688147.SH,微导纳米,信息技术
688148.SH,芳源股份,材料
688150.SH,莱特光电,材料
688151.SH,华强科技,工业
688152.SH,麒麟信安,信息技术
688153.SH,唯捷创芯,信息技术
688155.SH,先惠技术,工业
688156.SH,路德环境,公用事业
688157.SH,松井股份,材料
688158.SH,优刻得-W,信息技术
688159.SH,有方科技,信息技术
688160.SH,步科股份,工业
688161.SH,威高骨科,医疗保健
688162.SH,巨一科技,工业
688163.SH,赛伦生物,医疗保健
688165.SH,埃夫特-U,工业
688166.SH,博瑞医药,医疗保健
688167.SH,炬光科技,信息技术
688168.SH,安博通,信息技术
688169.SH,石头科技,可选消费
688170.SH,德龙激光,信息技术
688171.SH,纬德信息,信息技术
688172.SH,燕东微,信息技术
688173.SH,希荻微,信息技术
688175.SH,高凌信息,信息技术
688176.SH,亚虹医药-U,医疗保健
688177.SH,百奥泰,医疗保健
688178.SH,万德斯,工业
688179.SH,阿拉丁,材料
688180.SH,君实生物-U,医疗保健
688181.SH,八亿时空,信息技术
688182.SH,灿勤科技,信息技术
688183.SH,生益电子,信息技术
688184.SH,帕瓦股份,信息技术
688185.SH,康希诺,医疗保健
688186.SH,广大特材,材料
688187.SH,时代电气,工业
688188.SH,柏楚电子,信息技术
688189.SH,南新制药,医疗保健
688190.SH,云路股份,材料
688191.SH,智洋创新,工业
688192.SH,迪哲医药-U,医疗保健
688193.SH,仁度生物,医疗保健
688195.SH,腾景科技,信息技术
688196.SH,卓越新能,材料
688197.SH,首药控股-U,医疗保健
688198.SH,佰仁医疗,医疗保健
688199.SH,久日新材,材料
688200.SH,华峰测控,信息技术
688201.SH,信安世纪,信息技术
688202.SH,美迪西,医疗保健
688203.SH,海正生材,医疗保健
688205.SH,德科立,信息技术
688206.SH,概伦电子,信息技术
688207.SH,格灵深瞳,信息技术
688208.SH,道通科技,信息技术
688209.SH,英集芯,信息技术
688210.SH,统联精密,信息技术
688211.SH,中科微至,工业
688212.SH,澳华内镜,医疗保健
688213.SH,思特威-W,信息技术
688215.SH,瑞晟智能,信息技术
688216.SH,气派科技,信息技术
688217.SH,睿昂基因,医疗保健
688218.SH,江苏北人,工业
688219.SH,会通股份,材料
688220.SH,翱捷科技-U,信息技术
688221.SH,前沿生物-U,医疗保健
688222.SH,成都先导,医疗保健
688223.SH,晶科能源,信息技术
688225.SH,亚信安全,信息技术
688226.SH,威腾电气,工业
688227.SH,品高股份,信息技术
688228.SH,开普云,信息技术
688229.SH,博睿数据,信息技术
688230.SH,芯导科技,信息技术
688231.SH,隆达股份,材料
688232.SH,新点软件,信息技术
688233.SH,神工股份,信息技术
688234.SH,天岳先进,信息技术
688235.SH,百济神州-U,医疗保健
688236.SH,春立医疗,医疗保健
688237.SH,超卓航科,工业
688238.SH,和元生物,医疗保健
688239.SH,航宇科技,工业
688244.SH,永信至诚,信息技术
688246.SH,嘉和美康,信息技术
688247.SH,宣泰医药,医疗保健
688248.SH,南网科技,工业
688249.SH,晶合集成,信息技术
688251.SH,井松智能,信息技术
688252.SH,天德钰,信息技术
688253.SH,英诺特,医疗保健
688255.SH,凯尔达,工业
688256.SH,寒武纪-U,信息技术
688257.SH,新锐股份,材料
688258.SH,卓易信息,信息技术
688259.SH,创耀科技,信息技术
688260.SH,昀冢科技,信息技术
688261.SH,东微半导,信息技术
688262.SH,国芯科技,信息技术
688265.SH,南模生物,医疗保健
688266.SH,泽璟制药-U,医疗保健
688267.SH,中触媒,材料
688268.SH,华特气体,材料
688269.SH,凯立新材,材料
688270.SH,臻镭科技,信息技术
688271.SH,联影医疗,医疗保健
688272.SH,*ST富吉,信息技术
688273.SH,麦澜德,医疗保健
688275.SH,万润新能,材料
688276.SH,百克生物,医疗保健
688277.SH,天智航-U,医疗保健
688278.SH,特宝生物,医疗保健
688279.SH,峰岹科技,信息技术
688280.SH,精进电动-UW,工业
688281.SH,华秦科技,工业
688282.SH,理工导航,工业
688283.SH,坤恒顺维,信息技术
688285.SH,高铁电气,工业
688286.SH,敏芯股份,信息技术
688287.SH,观典防务,工业
688288.SH,鸿泉物联,可选消费
688289.SH,圣湘生物,医疗保健
688290.SH,景业智能,工业
688291.SH,金橙子,信息技术
688292.SH,浩瀚深度,信息技术
688293.SH,奥浦迈,医疗保健
688295.SH,中复神鹰,材料
688296.SH,和达科技,信息技术
688297.SH,中无人机,工业
688298.SH,东方生物,医疗保健
688299.SH,长阳科技,材料
688300.SH,联瑞新材,材料
688301.SH,奕瑞科技,医疗保健
688302.SH,海创药业-U,医疗保健
688303.SH,大全能源,信息技术
688305.SH,科德数控,工业
688306.SH,均普智能,工业
688307.SH,中润光学,信息技术
688308.SH,欧科亿,工业
688309.SH,恒誉环保,工业
688310.SH,迈得医疗,医疗保健
688311.SH,盟升电子,工业
688312.SH,燕麦科技,信息技术
688313.SH,仕佳光子,信息技术
688314.SH,康拓医疗,医疗保健
688315.SH,诺禾致源,医疗保健
688316.SH,青云科技-U,信息技术
688317.SH,之江生物,医疗保健
688318.SH,财富趋势,信息技术
688319.SH,欧林生物,医疗保健
688320.SH,禾川科技,工业
688321.SH,微芯生物,医疗保健
688322.SH,奥比中光-UW,信息技术
688323.SH,瑞华泰,材料
688325.SH,赛微微电,信息技术
688326.SH,经纬恒润-W,信息技术
688327.SH,云从科技-UW,信息技术
688328.SH,深科达,工业
688329.SH,艾隆科技,医疗保健
688330.SH,宏力达,工业
688331.SH,荣昌生物,医疗保健
688332.SH,中科蓝讯,信息技术
688333.SH,铂力特,工业
688334.SH,西高院,工业
688335.SH,复洁环保,工业
688336.SH,三生国健,医疗保健
688337.SH,普源精电,信息技术
688338.SH,赛科希德,医疗保健
688339.SH,亿华通-U,工业
688343.SH,云天励飞-U,信息技术
688345.SH,博力威,工业
688347.SH,华虹公司,信息技术
688348.SH,昱能科技,工业
688349.SH,三一重能,工业
688350.SH,富淼科技,材料
688351.SH,微电生理-U,医疗保健
688352.SH,颀中科技,信息技术
688353.SH,华盛锂电,材料
688355.SH,明志科技,工业
688356.SH,键凯科技,医疗保健
688357.SH,建龙微纳,材料
688358.SH,祥生医疗,医疗保健
688359.SH,三孚新科,材料
688360.SH,德马科技,工业
688361.SH,中科飞测-U,信息技术
688362.SH,甬矽电子,信息技术
688363.SH,华熙生物,医疗保健
688365.SH,光云科技,信息技术
688366.SH,昊海生科,医疗保健
688367.SH,工大高科,信息技术
688368.SH,晶丰明源,信息技术
688369.SH,致远互联,信息技术
688370.SH,丛麟科技,工业
688371.SH,菲沃泰,信息技术
688372.SH,伟测科技,信息技术
688373.SH,盟科药业-U,医疗保健
688375.SH,国博电子,工业
688376.SH,美埃科技,工业
688377.SH,迪威尔,能源
688378.SH,奥来德,信息技术
688379.SH,华光新材,材料
688380.SH,中微半导,信息技术
688381.SH,帝奥微,信息技术
688382.SH,益方生物-U,医疗保健
688383.SH,新益昌,工业
688385.SH,复旦微电,信息技术
688386.SH,泛亚微透,信息技术
688387.SH,信科移动-U,信息技术
688388.SH,嘉元科技,材料
688389.SH,普门科技,医疗保健
688390.SH,固德威,信息技术
688391.SH,钜泉科技,信息技术
688392.SH,骄成超声,工业
688393.SH,安必平,医疗保健
688395.SH,正弦电气,工业
688396.SH,华润微,信息技术
688398.SH,赛特新材,材料
688399.SH,硕世生物,医疗保健
688400.SH,凌云光,信息技术
688401.SH,路维光电,信息技术
688403.SH,汇成股份,信息技术
688408.SH,中信博,工业
688409.SH,富创精密,工业
688410.SH,山外山,医疗保健
688416.SH,恒烁股份,信息技术
688418.SH,震有科技,信息技术
688419.SH,耐科装备,工业
688420.SH,美腾科技,工业
688425.SH,铁建重工,工业
688426.SH,康为世纪,医疗保健
688428.SH,诺诚健华-U,医疗保健
688429.SH,时创能源,信息技术
688432.SH,有研硅,信息技术
688433.SH,华曙高科,工业
688435.SH,英方软件,信息技术
688439.SH,振华风光,信息技术
688443.SH,智翔金泰-U,医疗保健
688448.SH,磁谷科技,工业
688450.SH,光格科技,信息技术
688455.SH,科捷智能,工业
688456.SH,有研粉材,材料
688458.SH,美芯晟,信息技术
688459.SH,哈铁科技,工业
688466.SH,金科环境,工业
688468.SH,科美诊断,医疗保健
688469.SH,芯联集成-U,信息技术
688472.SH,阿特斯,信息技术
688475.SH,萤石网络,信息技术
688478.SH,晶升股份,信息技术
688479.SH,友车科技,信息技术
688480.SH,赛恩斯,工业
688484.SH,南芯科技,信息技术
688485.SH,九州一轨,工业
688486.SH,龙迅股份,信息技术
688488.SH,艾迪药业,医疗保健
688489.SH,三未信安,信息技术
688496.SH,清越科技,信息技术
688498.SH,源杰科技,信息技术
688499.SH,利元亨,工业
688500.SH,*ST慧辰,信息技术
688501.SH,青达环保,工业
688502.SH,茂莱光学,信息技术
688503.SH,聚和材料,信息技术
688505.SH,复旦张江,医疗保健
688506.SH,百利天恒-U,医疗保健
688507.SH,索辰科技,信息技术
688508.SH,芯朋微,信息技术
688509.SH,正元地信,工业
688510.SH,航亚科技,工业
688511.SH,天微电子,信息技术
688512.SH,慧智微-U,信息技术
688513.SH,苑东生物,医疗保健
688515.SH,裕太微-U,信息技术
688516.SH,奥特维,工业
688517.SH,金冠电气,工业
688518.SH,联赢激光,工业
688519.SH,南亚新材,信息技术
688520.SH,神州细胞-U,医疗保健
688521.SH,芯原股份,信息技术
688522.SH,纳睿雷达,工业
688523.SH,航天环宇,工业
688525.SH,佰维存储,信息技术
688526.SH,科前生物,医疗保健
688528.SH,秦川物联,工业
688529.SH,豪森智能,工业
688531.SH,日联科技,工业
688533.SH,上声电子,可选消费
688535.SH,华海诚科,信息技术
688536.SH,思瑞浦,信息技术
688538.SH,和辉光电-U,信息技术
688539.SH,高华科技,信息技术
688543.SH,国科军工,工业
688548.SH,广钢气体,材料
688549.SH,中巨芯-U,材料
688550.SH,瑞联新材,材料
688551.SH,科威尔,工业
688552.SH,航天南湖,工业
688553.SH,汇宇制药-W,医疗保健
688556.SH,高测股份,工业
688557.SH,兰剑智能,工业
688558.SH,国盛智科,工业
688559.SH,海目星,信息技术
688560.SH,明冠新材,材料
688561.SH,奇安信-U,信息技术
688562.SH,航天软件,信息技术
688563.SH,航材股份,工业
688565.SH,力源科技,工业
688566.SH,吉贝尔,医疗保健
688567.SH,孚能科技,工业
688568.SH,中科星图,信息技术
688569.SH,铁科轨道,材料
688570.SH,天玛智控,工业
688571.SH,杭华股份,材料
688573.SH,信宇人,工业
688575.SH,亚辉龙,医疗保健
688576.SH,西山科技,医疗保健
688577.SH,浙海德曼,工业
688578.SH,艾力斯,医疗保健
688579.SH,山大地纬,信息技术
688580.SH,伟思医疗,医疗保健
688581.SH,安杰思,医疗保健
688582.SH,芯动联科,信息技术
688585.SH,上纬新材,材料
688586.SH,江航装备,工业
688588.SH,凌志软件,信息技术
688589.SH,力合微,信息技术
688590.SH,新致软件,信息技术
688591.SH,泰凌微,信息技术
688592.SH,司南导航,工业
688593.SH,新相微,信息技术
688595.SH,芯海科技,信息技术
688596.SH,正帆科技,材料
688597.SH,煜邦电力,工业
688598.SH,金博股份,材料
688599.SH,天合光能,信息技术
688600.SH,皖仪科技,信息技术
688601.SH,力芯微,信息技术
688602.SH,康鹏科技,材料
688603.SH,天承科技,材料
688606.SH,奥泰生物,医疗保健
688607.SH,康众医疗,医疗保健
688608.SH,恒玄科技,信息技术
688609.SH,九联科技,信息技术
688610.SH,埃科光电,信息技术
688611.SH,杭州柯林,工业
688612.SH,威迈斯,可选消费
688613.SH,奥精医疗,医疗保健
688616.SH,西力科技,工业
688617.SH,惠泰医疗,医疗保健
688618.SH,三旺通信,信息技术
688619.SH,罗普特,信息技术
688620.SH,安凯微,信息技术
688621.SH,阳光诺和,医疗保健
688622.SH,禾信仪器,工业
688623.SH,双元科技,工业
688625.SH,呈和科技,材料
688626.SH,翔宇医疗,医疗保健
688627.SH,精智达,信息技术
688628.SH,优利德,工业
688629.SH,华丰科技,信息技术
688630.SH,芯碁微装,信息技术
688631.SH,莱斯信息,信息技术
688633.SH,星球石墨,工业
688636.SH,智明达,工业
688638.SH,誉辰智能,工业
688639.SH,华恒生物,医疗保健
688646.SH,逸飞激光,工业
688648.SH,中邮科技,工业
688651.SH,盛邦安全,信息技术
688652.SH,京仪装备,信息技术
688653.SH,康希通信,信息技术
688655.SH,迅捷兴,信息技术
688656.SH,浩欧博,医疗保健
688657.SH,浩辰软件,信息技术
688658.SH,悦康药业,医疗保健
688659.SH,元琛科技,工业
688660.SH,电气风电,工业
688661.SH,和林微纳,信息技术
688662.SH,富信科技,信息技术
688663.SH,新风光,工业
688665.SH,四方光电,信息技术
688667.SH,菱电电控,可选消费
688668.SH,鼎通科技,信息技术
688669.SH,聚石化学,材料
688670.SH,金迪克,医疗保健
688671.SH,碧兴物联,工业
688676.SH,金盘科技,工业
688677.SH,海泰新光,医疗保健
688678.SH,福立旺,工业
688679.SH,通源环境,工业
688680.SH,海优新材,材料
688681.SH,科汇股份,工业
688682.SH,霍莱沃,信息技术
688683.SH,莱尔科技,工业
688685.SH,迈信林,工业
688686.SH,奥普特,工业
688687.SH,凯因科技,医疗保健
688689.SH,银河微电,信息技术
688690.SH,纳微科技,医疗保健
688693.SH,锴威特,信息技术
688696.SH,极米科技,信息技术
688697.SH,纽威数控,工业
688698.SH,伟创电气,工业
688699.SH,明微电子,信息技术
688700.SH,东威科技,工业
688701.SH,卓锦股份,工业
688702.SH,盛科通信-U,信息技术
688707.SH,振华新材,工业
688711.SH,宏微科技,信息技术
688716.SH,中研股份,材料
688718.SH,唯赛勃,材料
688719.SH,爱科赛博,工业
688720.SH,艾森股份,材料
688722.SH,同益中,材料
688728.SH,格科微,信息技术
688733.SH,壹石通,材料
688737.SH,中自科技,可选消费
688739.SH,成大生物,医疗保健
688766.SH,普冉股份,信息技术
688767.SH,博拓生物,医疗保健
688768.SH,容知日新,信息技术
688772.SH,珠海冠宇,信息技术
688776.SH,国光电气,信息技术
688777.SH,中控技术,信息技术
688778.SH,厦钨新能,材料
688779.SH,长远锂科,材料
688786.SH,悦安新材,材料
688787.SH,海天瑞声,信息技术
688788.SH,科思科技,信息技术
688789.SH,宏华数科,工业
688793.SH,倍轻松,医疗保健
688798.SH,艾为电子,信息技术
688799.SH,华纳药厂,医疗保健
688800.SH,瑞可达,信息技术
688819.SH,天能股份,工业
688981.SH,中芯国际,信息技术
689009.SH,九号公司-WD,可选消费
